Name	control_1	control_2	control_3	NVP64wt_1	NVP64wt_2	NVP64wt_3	NVP64cu_1	NVP64cu_2	NVP64cu_3
AT5G05180.1	4.52164	4.49504	5.32647	5.74097	6.0456	6.35882	5.38895	5.55746	6.7796
AT5G58090.1	18.787	18.1947	19.0613	18.7791	19.7065	19.73	20.0904	20.5216	21.2635
AT5G05160.1	12.3355	12.355	14.15	13.8076	13.8573	13.6873	14.0057	12.1754	16.2415
AT5G05150.1	0	0	0	0	0.017701	0	0.014229	0.031315	0
AT5G05140.1	21.6608	16.3794	19.1297	18.8682	19.901	19.6163	15.1639	18.5589	18.9506
AT5G05110.1	24.6394	18.8101	25.3743	24.1632	21.9153	21.7139	17.0347	18.5925	23.6472
jgi|MoeNVP64_1|170059|CE169538_2095	NA	NA	NA	0.011343	0	0	0	0	0
AT5G05070.1	0	0	0	0	0	0	0	0	0
AT5G05050.1	0	0	0	0	0	0	0	0	0
AT5G05040.1	0.110661	0	0.05636	0	0.058093	0	0	0	0
jgi|MoeNVP64_1|192457|CE191936_748	NA	NA	NA	0	0	0.018992	0	0	0
AT5G05030.1	0	0	0	0	0	0	0	0	0.015958
AT5G05000.1	26.2536	26.7141	25.2969	23.7457	25.8212	25.9663	24.9828	24.9576	27.4299
AT5G04990.1	16.3	14.8487	15.7882	15.0337	16.0908	14.7702	14.5365	16.0076	17.0957
AT5G04980.2	6.05489	5.10643	5.39489	5.04352	4.83221	5.73865	4.40367	4.6302	5.30175
AT5G04980.1	0	0	0	0	0	0	0	0	0
AT5G04960.1	18.8832	12.0757	10.8362	11.8616	14.2729	11.1063	5.3185	12.3499	12.4202
AT5G04940.1	4.42378	5.00976	4.53694	4.27683	4.71162	4.46067	4.32439	4.02766	4.51481
AT5G04937.1	0	0	0	0	0	0	0	0	0
AT5G04930.1	11.2995	9.66432	9.87632	9.87407	11.1204	10.7495	9.45258	10.0064	11.1107
AT5G40540.2	0	0	0	0	0	0	0	0	0
AT5G04920.1	19.768	18.6996	18.602	18.4924	18.8413	19.4722	16.5264	19.3094	19.5155
AT5G11320.2	0	0.048397	0	0	0	0.058633	0.09065	0	0.065226
AT5G04910.1	21.8322	21.8966	22.6149	20.7957	22.7423	21.5757	20.9521	20.0512	21.6848
AT5G04900.1	1.62071	2.06807	2.24092	2.20488	2.15687	1.55584	2.21798	2.26878	2.03985
AT5G04890.1	7.04414	8.82584	8.91168	9.2857	11.2838	8.97051	10.0213	8.8219	10.8634
AT5G20490.2	18.8152	18.2257	15.8932	17.1326	18.8733	16.6822	16.0881	18.2038	19.3469
AT5G04885.2	4.98116	4.59163	5.62697	5.70325	5.56498	5.48223	5.28353	4.54145	6.03138
jgi|MoeNVP64_1|350206|fgenesh1_kg.12_#_877_#_TRINITY_DN7891_c6_g2_i1	NA	NA	NA	0	0	0	0	0	0
AT5G04885.1	0	0	0	0	0	0	0	0	0
AT5G04853.1	0	0	0	0	0	0	0	0	0
AT5G04850.1	25.2643	21.8048	25.0615	22.8897	21.4783	24.724	22.2676	21.754	24.7076
AT5G04840.2	0	0.569576	0.574909	0.709113	1.8326	0	1.06483	0	0
AT5G04830.1	143.148	120.105	136.348	125.528	112.635	123.003	97.0322	103.583	118.927
AT5G04820.1	9.49734	9.47087	8.50922	9.43443	8.82746	9.3605	7.88947	8.78427	8.6411
AT5G04810.2	0.030087	0.16517	0	0	0	0.037491	0	0	0.084255
jgi|MoeNVP64_1|385257|estExt_Genemark1.C_210042	NA	NA	NA	0.061748	0	0	0.020267	0	0
jgi|MoeNVP64_1|352734|fgenesh1_kg.14_#_619_#_TRINITY_DN5616_c0_g2_i1	NA	NA	NA	0.066975	0	0	0.065949	0.07257	0.071179
AT5G47000.1	0	0.017605	0	0.033487	0.020511	0.042657	0	0	0
AT5G04780.1	1.12996	1.2916	1.06024	1.19029	1.27115	1.18575	1.25471	1.10785	1.03796
AT5G04750.1	543.534	464.011	535.766	588.436	520.537	604.962	432.644	498.627	550.097
AT5G05920.2	0	0.101325	0	0.075067	0	0	0	0	0.070989
AT5G04710.1	10.4842	11.1808	10.135	10.6341	10.1861	10.5558	10.7426	10.7399	10.8068
AT5G04700.2	0	0	0	0	0	0	0	0	0
AT5G04690.3	0.122146	0.040823	0	0.233873	0	0	0	0.204827	0
jgi|MoeNVP64_1|352711|fgenesh1_kg.14_#_596_#_TRINITY_DN6616_c0_g1_i4	NA	NA	NA	0.01007	0.012336	0	0.009916	0	0.021405
AT5G04690.2	0.350948	0.383044	0.482666	0.276377	0.510601	0.400544	0.583258	0	0.536251
AT5G22785.1	0	0	0	0	0	0	0	0	0
AT5G04680.4	1.51159	1.25251	1.43041	1.07415	2.09358	1.95792	1.65436	1.71772	1.14813
AT5G23060.2	0	0	0	0.762518	1.13365	0	0	0	0
AT5G04680.3	0	0	0	0	0	0	0	0	0.626987
AT5G04680.2	0	0	0	0.356136	0	0	0	0	0
AT5G04670.1	6.2461	6.13566	5.85027	6.04537	6.21152	5.84621	6.378	6.89132	6.52322
AT5G04660.1	0.202768	0.257928	0.295429	0.166814	0.216365	0.187491	0.231896	0.138221	0.187715
AT5G04640.1	0	0	0	0	0	0	0	0	0
AT5G04620.3	0	0.801462	0	0.346857	0	0.414516	0	0.3447	0.215372
AT5G04620.2	7.70846	7.37663	7.89935	7.21149	7.80554	7.21853	8.23581	8.08516	7.04839
jgi|MoeNVP64_1|320202|fgenesh1_pg.6_#_22	NA	NA	NA	0	0	0	0	0	0
AT5G04610.1	0.481639	0.466321	0.360893	0.587362	0.323045	0.412267	0.460334	0.545515	0.522319
jgi|MoeNVP64_1|374070|gm1.13374_g	NA	NA	NA	0.010291	0	0.013109	0.010134	0	0
jgi|MoeNVP64_1|328733|fgenesh1_kg.1_#_575_#_TRINITY_DN6084_c0_g1_i1	NA	NA	NA	0.09928	0.060808	0	0	0	0.052756
AT5G04590.1	99.0494	104.215	118.606	104.83	115.447	106.967	115.548	110.747	130.958
AT5G10210.1	36.5189	49.1085	49.9215	47.6244	49.5297	48.6063	47.4371	46.9915	51.199
AT5G04560.1	2.42569	1.3389	2.73582	1.77572	1.27155	2.50915	2.08885	2.1172	1.94331
AT5G04550.1	15.5155	14.519	15.187	15.5147	16.9458	16.3425	16.5067	16.5633	18.8306
jgi|MoeNVP64_1|380237|estExt_Genemark1.C_8_t10465	NA	NA	NA	0	0	0	0	0	0
AT5G04530.1	0	0	0	0	0	0	0	0	0
AT5G04520.1	6.1418	6.04957	5.96131	6.01621	6.89986	6.63484	5.72529	6.78134	6.60844
AT5G04510.3	1.58263	1.45913	1.92298	1.77482	2.42568	0.981341	1.75666	2.31682	1.29913
AT5G04500.1	0	0	0	0	0	0	0.006083	0.013388	0
AT5G04490.1	3.03912	2.49795	3.38935	3.00301	2.88703	2.79164	2.6763	2.46343	3.02993
jgi|MoeNVP64_1|341169|fgenesh1_kg.7_#_49_#_TRINITY_DN12646_c0_g1_i1	NA	NA	NA	0.046623	0.085669	0	0.022955	0	0.024775
AT5G04480.2	0	0	0	0	0	0	0	0	0
AT5G04480.1	7.43601	7.51155	6.50113	6.59066	7.59822	6.97383	7.74735	7.64193	7.52788
AT5G04460.5	0.140197	0.117427	0.111436	0.126985	0.411211	0.182899	0	0.043468	0.305293
AT5G04460.2	0	0	0	0	0	0	0	0	0
AT5G04440.2	0.896832	0	0.466866	0	0	1.24341	0	0.772631	2.55426
AT5G04440.1	21.397	20.3354	22.1595	20.5849	20.1669	19.4408	22.143	21.0835	20.7961
AT5G04430.2	20.098	25.1963	22.018	20.5544	24.7191	18.8906	22.3958	26.4724	23.0738
AT5G04430.1	73.9047	71.6685	64.2869	64.34	67.4801	62.084	67.5676	70.8327	76.5116
jgi|MoeNVP64_1|318189|fgenesh1_pg.3_#_133	NA	NA	NA	0.003049	0	0	0	0	0.00648
AT5G04420.1	20.3287	20.3641	18.605	18.9093	20.0766	18.3512	20.2836	20.2668	20.6776
AT5G04410.1	23.7601	21.3036	22.7675	21.7409	21.4528	22.2525	20.2429	21.2006	24.4741
AT5G04400.1	0	0	0	0	0	0	0	0	0
AT5G41080.2	0.07372	0.26441	0	0	0.070704	0	0	0	0
AT5G04390.1	0.53629	0.45948	0.348996	0.421942	0.461492	0.172759	0.311611	0.39188	0.400384
AT5G04370.3	0.141093	0.071679	0	0.307004	0	0.149307	0	0	0.118771
jgi|MoeNVP64_1|278868|e_gw1.8.851.1	NA	NA	NA	0	0.008101	0.008424	0.006512	0	0
AT5G04370.2	0.95787	1.1037	1.52594	1.32778	1.94021	1.62281	1.57209	1.33176	1.62338
jgi|MoeNVP64_1|339788|fgenesh1_kg.6_#_413_#_TRINITY_DN209_c0_g3_i1	NA	NA	NA	0.005268	0	0	0.005187	0	0
jgi|MoeNVP64_1|338136|fgenesh1_kg.5_#_595_#_TRINITY_DN6588_c0_g3_i1	NA	NA	NA	0.037562	0.015337	0.047846	0	0	0
AT5G04360.1	1.85418	1.65798	1.8758	1.94007	2.22436	2.24607	1.96212	2.11769	2.15328
jgi|MoeNVP64_1|344291|fgenesh1_kg.8_#_1392_#_TRINITY_DN18755_c0_g1_i1	NA	NA	NA	0.011435	0	0	0	0	0
AT5G04350.1	0	0	0	0	0	0	0	0	0
AT5G08110.1	0	0	0	0	0	0	0	0	0.240392
AT5G04347.1	0	0	0	0	0	0	0	0	0
AT5G04330.1	1.318	1.02139	1.034	0.90276	0.973641	1.11245	1.37205	1.44601	1.36615
AT5G04320.1	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|349977|fgenesh1_kg.12_#_648_#_TRINITY_DN7969_c2_g2_i1	NA	NA	NA	0	0.039759	0	0.03196	0	0
AT5G04290.2	4.62152	4.465	3.73631	4.46459	4.99444	4.62675	4.68534	4.94254	5.12767
AT5G04290.1	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|308853|estExt_Genewise1Plus.C_8_t20173	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|307743|estExt_Genewise1Plus.C_7_t10374	NA	NA	NA	0.014112	0.017287	0	0	0	0
AT5G04280.2	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|364522|gm1.3826_g	NA	NA	NA	0	1.17915	1.22615	0.947845	0	0
AT5G04267.1	0	2.44791	0	0	0	0	0	0	0
AT5G04260.1	14.1795	13.5107	16.5234	12.6966	14.2844	14.805	14.013	14.5471	14.2275
AT5G04250.1	5.35961	3.8291	4.62585	4.05899	3.7537	3.69896	3.57029	4.03304	4.84236
jgi|MoeNVP64_1|50700|CE50179_839	NA	NA	NA	0.008772	0	0	0	0	0
jgi|MoeNVP64_1|347227|fgenesh1_kg.10_#_649_#_TRINITY_DN14707_c0_g1_i1	NA	NA	NA	0	0.00803	0.00835	0.019365	0	0.006967
AT5G04230.2	0	0	0	0	0	0	0	0	0
AT5G04230.1	0.039574	0.043494	0.039918	0.06205	0.101347	0.026347	0.108623	0.029882	0.043964
AT5G04220.1	1.80784	1.0416	1.10802	1.4904	1.8143	1.47491	2.0983	1.40293	1.39593
AT5G04210.1	0.218194	0.319737	0.17607	0.190064	0.27939	0.290526	0.187154	0.411886	0.484789
AT5G04200.1	14.1929	14.6783	14.3562	16.6346	14.2086	12.6074	15.2856	13.0008	14.5417
AT5G04190.1	0	0	0.03016	0	0.047858	0.033177	0.03847	0	0
AT5G04160.1	17.0497	17.2568	15.3681	15.149	15.9843	15.5323	15.5028	15.2062	16.9692
AT5G04140.2	0	0	0	0	0	0	0	0	0
AT5G04140.1	0.946765	0.858463	1.09775	1.51789	1.31903	1.24247	1.31119	1.08954	1.38897
jgi|MoeNVP64_1|358344|fgenesh1_kg.21_#_209_#_TRINITY_DN2560_c0_g1_i1	NA	NA	NA	0	0	0	0	0	0
AT5G04130.1	8.55843	8.63934	8.00546	7.52051	8.00286	7.92309	8.13171	7.74146	8.23231
AT5G04120.1	13.3829	13.8494	10.8368	3.43504	2.91568	2.79073	9.02872	1.72913	2.52961
AT5G04110.4	0	0	0	0	0	0	0	0	0
AT5G04110.2	1.19694	1.30445	0.799386	1.68282	0.967007	0.836619	2.17175	1.03643	1.37589
AT5G04110.1	3.28945	2.97612	3.68469	2.86034	3.67607	3.59805	2.06792	3.25738	3.21175
jgi|MoeNVP64_1|370677|gm1.9981_g	NA	NA	NA	0	0	0	0	0	0
AT5G04090.6	17.1751	17.2246	18.0856	17.7038	15.8739	18.5213	16.5913	18.5158	17.3698
AT5G27600.1	9.28025	8.41328	8.70456	7.64684	8.0207	7.18371	6.06414	6.18469	6.7192
AT5G04090.2	0	0	0	0	0	0	0	0	0
AT5G04080.3	6.73102	13.3046	6.89807	9.22495	22.6966	18.8805	32.763	19.8206	13.3073
AT5G04080.1	201.809	222.68	229.003	248.259	262.878	192.422	234.791	241.639	254.899
AT5G04050.1	0.465102	0.724416	0.74675	0.499695	0.720979	0.539935	0.746577	0.976584	0.751662
AT5G04047.1	0	0	0	0	0	0	0	0	0
AT5G04045.1	0	0	0	0	0	0	0	0	0
AT5G04040.1	10.2811	8.59208	8.46984	9.09191	9.64177	8.96995	8.06358	9.24847	9.37901
AT5G04030.1	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|358985|fgenesh1_kg.22_#_261_#_TRINITY_DN5503_c1_g2_i1	NA	NA	NA	0	0	0	0	0	0.030299
AT5G04020.1	4.21689	3.04487	3.13103	3.10004	3.29753	3.16521	2.44679	2.96558	3.35525
AT5G04180.1	0	0	0	0.043276	0	0	0	0.023446	0
AT5G04000.1	11.3679	5.46947	6.18647	8.91283	8.48513	7.03272	9.55081	5.28069	8.71656
AT5G03995.1	413.341	424.839	531.751	564.205	538.492	684.917	502.307	444.142	539.887
AT5G03990.2	0	0	0	0	0	0	0	0	0
AT5G03990.1	2.73021	2.80297	3.2869	2.95359	2.88978	2.56521	2.3418	2.16128	2.89441
AT5G14890.1	1.70748	1.23109	1.68565	1.60338	1.93827	1.70648	1.90083	1.46302	2.01794
AT5G03980.1	0.040198	0.018408	0.060821	0.035016	0.042894	0	0	0	0.037214
AT5G03970.2	0	0	0	0	0	0	0	0	0
AT5G03970.1	3.50319	3.92142	3.86803	4.20686	3.87653	4.01506	3.36342	3.36091	4.11061
AT5G03960.2	9.14758	9.04162	7.27876	8.54065	7.69386	9.37783	7.42513	7.66957	7.47416
AT5G03960.1	0.806197	0.71663	1.19358	0.708453	1.15837	0.574702	0.510593	1.29491	0.995511
jgi|MoeNVP64_1|340160|fgenesh1_kg.6_#_785_#_TRINITY_DN6829_c0_g2_i2	NA	NA	NA	1.32834	0.478584	0.796257	0.769524	0.338662	0.747383
AT5G03930.1	0	0	0	0	0	0	0	0	0
AT5G03905.2	7.56088	8.62	11.3727	7.33979	5.18873	10.8542	6.48091	11.9031	13.2945
AT5G03905.1	22.3386	20.7153	17.3698	21.13	21.6182	22.9384	20.4199	20.0973	19.3038
AT5G03900.2	6.43658	6.88087	6.85025	5.8607	7.65344	6.83387	6.20237	7.28952	7.59586
jgi|MoeNVP64_1|347108|fgenesh1_kg.10_#_530_#_TRINITY_DN6565_c1_g6_i1	NA	NA	NA	0	0	0	0	0	0
AT5G44740.1	0.223652	0.302549	0	0	0	0	0.238311	0.23073	0.18794
AT5G03900.1	0	0	0.277431	0.394694	0	0.112716	0.582731	0.090476	0
AT5G03890.1	4.99373	4.25341	4.18075	5.2634	5.00885	5.92883	5.6968	5.656	7.76662
AT5G24550.1	0	0	0.01081	0.009335	0	0	0.009192	0	0.009921
AT5G03885.1	0	0	0	3.01053	0	0	0	0	0
AT5G03850.1	4562.7	5750.65	4744.97	5441.01	5041.15	4695.29	5868.4	5104.71	4626.93
jgi|MoeNVP64_1|336241|fgenesh1_kg.4_#_596_#_TRINITY_DN7665_c0_g1_i1	NA	NA	NA	0	0	0.032378	0.012514	0	0
AT5G03830.1	8.64985	9.21223	8.37589	8.30967	8.33323	9.13157	9.00916	8.74732	9.44906
AT5G03820.2	0	0	0	0	0	0	0	0	0
AT5G03820.1	0	0	0	0	0	0	0	0	0
AT5G03810.1	0	0	0	0	0	0	0	0	0
AT5G03790.2	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|384024|estExt_Genemark1.C_160252	NA	NA	NA	0	0	0	0	0	0
AT5G03790.1	0	0	0.063868	0	0	0	0.081467	0	0.029309
AT5G03780.3	0.304829	0.187815	0.232073	0.174709	0.13922	0.109773	0	0.169447	0.217692
AT5G03770.3	0	0	0	0	0	0	0	0	0
AT5G03770.1	2.7471	3.53693	2.94495	3.24837	3.38444	3.74023	3.2897	3.43208	3.37858
AT5G03740.1	38.8884	43.0033	41.1617	41	41.7885	39.7781	44.8798	42.5707	44.3777
jgi|MoeNVP64_1|331001|fgenesh1_kg.1_#_2843_#_TRINITY_DN4361_c0_g1_i1	NA	NA	NA	0.018711	0	0.011917	0	0	0
AT5G03720.1	0.704569	0.53774	0.414564	0.85667	0.595185	0.66777	0.629517	0.512611	0.693028
AT5G03710.1	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|359655|fgenesh1_kg.24_#_52_#_TRINITY_DN5166_c0_g1_i1	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|344236|fgenesh1_kg.8_#_1337_#_TRINITY_DN14544_c0_g1_i1	NA	NA	NA	0.031965	0	0.013573	0.031476	0	0
AT5G03700.1	6.95102	7.16471	8.19616	9.28272	10.3374	10.3061	8.35117	8.17233	8.62107
AT5G03690.3	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|396022|MIX3268_823_38	NA	NA	NA	0.003304	0	0.008418	0	0	0
AT5G03690.1	3.28777	2.90083	4.41647	4.04253	4.55024	4.22919	4.36397	3.60902	4.54188
jgi|MoeNVP64_1|337951|fgenesh1_kg.5_#_410_#_TRINITY_DN19264_c0_g1_i1	NA	NA	NA	0.005165	0	0	0	0	0
AT5G03670.2	0.282869	0.175971	0	0.071896	0	0	0.026301	0.026914	0.1099
AT5G46877.1	0	0	0	0	0	0	0	0	0
AT5G03660.3	0	0	0	0.556451	0	0.663847	0	2.45125	0.573609
AT5G03660.2	0	0	0	0	0	0	0	0	0
AT5G03630.1	196.501	186.528	181.859	162.478	174.989	171.139	173.69	184.069	199.227
AT5G03620.2	0	0.008962	0	0.008524	0	0	0	0	0
AT5G03620.1	0	0	0.007143	0	0	0	0.018223	0.013368	0.013112
AT5G03600.2	0	0	0	0	0	0	0	0	0
AT5G36880.2	50.938	50.3033	50.1603	48.7308	52.3987	49.5029	49.6126	53.964	54.5104
AT5G03600.1	0	0.018485	0	0	0	0	0	0	0
jgi|MoeNVP64_1|408572|estExt_fgenesh1_pg.C_1_t10209	NA	NA	NA	0	0	0	0	0	0
AT5G03590.1	0	0	0	0	0	0	0	0	0
AT5G03570.3	0	0	0	0.249795	0.354946	0.477747	0.058667	0.289651	0.166432
AT5G03560.2	2.44881	2.08557	2.40156	2.39848	2.61782	1.97238	1.94004	2.48771	2.07559
AT5G04475.1	2.15563	0.658458	0.725964	3.12798	1.54545	1.59101	1.22989	2.03004	0.663711
AT5G03550.1	3.6313	0.79185	1.04652	2.71127	1.47611	2.11056	0.296639	1.79531	1.44074
AT5G03540.3	0	0	0	0	0	0	0	0	0
AT5G03540.2	0	0	0	0	0	0	0	0	0
AT5G03530.1	28.6094	33.2727	30.2699	29.7997	31.618	28.6373	33.5955	33.7537	33.317
AT5G03520.2	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|18081|CE17560_2035	NA	NA	NA	0.003053	0.00374	0	0	0	0.003245
AT5G57530.1	15.8203	9.81243	7.48535	7.69057	9.34442	6.93685	5.5261	13.4681	10.4928
AT5G03520.1	70.1644	63.7974	65.5226	60.6148	63.7603	61.2078	54.9117	66.3954	69.172
jgi|MoeNVP64_1|394280|MIX1526_1_19	NA	NA	NA	0	0	0	0	0	0
AT5G03500.1	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|394504|MIX1750_14194_50	NA	NA	NA	0	0	0	0	0	0
AT5G03495.1	0.706404	0.739392	1.3572	0.644634	0.93324	0.634518	1.15411	0.66674	0.96537
AT5G66550.3	0	0.972626	0	0	0	0.205589	1.01494	0	0.586777
AT5G03480.1	0.040535	0	0	0.017654	0.021626	0	0.034768	0	0.018763
AT5G03470.1	7.70569	7.41183	8.31674	7.60109	7.63417	7.2097	6.72013	7.70476	8.1434
AT5G11760.1	34.152	34.3705	33.0665	36.6535	34.4059	34.9629	39.1979	37.1758	37.8221
AT5G03455.2	0	0.388118	0	0	0	0	0	0.360978	0
AT5G03455.1	61.6842	53.633	58.0205	62.2364	57.5827	62.7333	59.1411	57.0024	58.9265
AT5G03450.1	3.5357	3.50537	3.36131	3.25696	3.6596	4.06048	3.96527	3.93787	3.99332
AT5G03440.1	33.0472	33.7487	38.0538	34.3911	36.8234	31.8012	41.1391	33.1239	33.5719
AT5G03435.2	0.307545	0.221898	0.127428	0.692001	0.490379	0.069265	0.911668	0.224165	0.513516
AT5G03435.1	0.422595	0.423169	0.601433	0.36338	0.428267	0.874539	0.575114	0.701377	0.619589
AT5G03415.1	5.99494	5.81265	6.65971	6.29432	5.91928	6.61643	6.74643	5.89975	7.19264
AT5G03380.2	0	0	0	0	0	0	0	0	0
AT5G42840.2	0	0	0	0.036761	0	0	0	0	0
AT5G07380.3	0	0	0	0	0	0.220749	0	0	0
AT5G03380.1	95.0032	69.9799	87.1746	87.9681	75.5799	87.2268	55.8889	69.3311	85.0715
AT5G03370.1	13.2799	13.5084	15.2617	12.1368	13.0089	13.4066	13.7249	11.5583	14.1583
AT5G03360.1	0.171328	0.118873	0.146631	0.189942	0.188356	0.149778	0.106876	0.142107	0.153802
AT5G03355.1	1.73801	1.68021	1.89918	1.74524	1.79445	1.78563	1.42175	2.2016	2.01867
AT5G03345.1	261.872	268.579	254.37	229.458	274.06	277.439	262.225	237.883	245.214
AT5G03330.1	13.1352	10.9183	12.3388	11.052	10.2857	12.844	7.582	9.14418	11.6732
AT5G44390.1	4.57013	2.69075	3.62197	3.35719	3.39337	3.49358	3.26966	2.39529	3.8604
AT5G03300.1	149.388	154.036	141.996	131.722	144.252	126.092	149.278	138.015	146.618
AT5G03290.1	78.7468	71.559	74.7114	70.603	73.5833	69.6323	63.3466	68.485	74.0524
jgi|MoeNVP64_1|280242|e_gw1.10.44.1	NA	NA	NA	0.001664	0	0	0	0	0.001768
jgi|MoeNVP64_1|199093|CE198572_243	NA	NA	NA	0	0	0	0	0	0
AT5G03270.2	1.55848	0.673008	0.715844	0	2.02254	0	0.740115	0.794011	0
AT5G03270.1	0	0.915386	0.991609	1.77286	0	1.67114	1.51928	0.999981	2.33636
AT5G03260.1	7.63809	11.0022	11.8497	12.0542	12.122	9.48217	14.0914	11.8004	13.4057
AT5G03240.1	841.889	659.945	807.707	735.269	701.509	715.917	616.634	716.208	806.316
jgi|MoeNVP64_1|358296|fgenesh1_kg.21_#_161_#_TRINITY_DN14593_c0_g1_i1	NA	NA	NA	0	0	0	0.172716	0	0
jgi|MoeNVP64_1|336456|fgenesh1_kg.4_#_811_#_TRINITY_DN16655_c0_g1_i1	NA	NA	NA	0	0	0	0	0	0
AT5G03210.2	2.90857	0.443974	1.95587	1.26679	1.5518	2.15154	2.49479	0	1.34632
AT5G03210.1	0	0	0	0	0	0	0	0	0
AT5G03190.2	5.95821	5.96509	6.4034	5.97362	4.92984	6.37013	6.04449	5.13974	5.56665
jgi|MoeNVP64_1|381422|estExt_Genemark1.C_10_t10311	NA	NA	NA	0	0	0	0	0	0
AT5G03180.5	0	0	0	0	1.24797	0	0	0	0.433306
AT5G03180.2	0.633008	1.62106	2.86214	0.945423	1.75517	1.89696	1.36413	1.40522	0.66317
jgi|MoeNVP64_1|359914|fgenesh1_kg.25_#_54_#_TRINITY_DN7858_c0_g1_i2	NA	NA	NA	0	0	0	0	0	0
AT5G63120.2	6.4345	7.2614	6.44177	6.3317	7.04499	6.95265	6.79515	7.37612	7.15146
AT5G03180.1	1.50393	0.724943	0.526443	1.53162	0	0.989418	1.28378	1.46775	2.8029
AT5G03170.1	15.9495	16.1765	19.5735	15.4884	18.5948	13.8301	18.6206	16.6987	19.8786
AT5G16810.1	5.00261	5.13915	6.11294	5.72635	5.48243	5.26116	6.34798	6.00706	5.93903
AT5G03150.1	11.2871	11.0751	11.1065	10.7239	11.0618	11.7197	10.1058	11.9348	12.1641
jgi|MoeNVP64_1|348434|fgenesh1_kg.11_#_481_#_TRINITY_DN2944_c0_g1_i1	NA	NA	NA	0.016912	0.005179	0.010771	0	0	0.004493
AT5G03140.1	4.46657	3.79453	3.93827	4.01818	4.23193	4.30663	3.56032	4.66642	4.3631
AT5G03120.2	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|344558|fgenesh1_kg.8_#_1659_#_TRINITY_DN8075_c0_g1_i1	NA	NA	NA	0	0	0	0	0	0.016954
AT5G03100.1	2.94941	3.3322	3.06185	2.73793	3.95119	2.9143	4.06248	3.14955	3.46786
AT5G03060.1	0.069199	0.105627	0.069799	0.020092	0.073839	0.179158	0.079139	0.130627	0.106769
AT5G03050.1	15.868	19.3517	20.7231	19.1329	18.6252	18.6262	23.0664	18.6819	19.4835
AT5G03040.1	55.0468	48.2263	50.5611	49.876	50.8961	48.6279	45.1219	51.0995	57.0062
AT5G52360.1	0	0	0	0	0	0	0	0	0
AT5G03030.2	19.5832	15.4639	17.38	15.3707	16.466	19.1187	16.8567	16.7855	17.4247
AT5G03030.1	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|346300|fgenesh1_kg.9_#_1525_#_TRINITY_DN5516_c0_g1_i3	NA	NA	NA	0	0.003949	0	0.003174	0	0
AT5G03000.1	0	0	0	0.015513	0	0.01976	0	0	0
AT5G02995.1	0	0	0	0	0	0	0	0	0
AT5G02990.1	0	0	0	0	0	0	0	0	0
AT5G17690.3	0.127879	0.249974	0.858758	0.239554	0	0	0.2339	0.328602	0
AT5G02980.1	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|339251|fgenesh1_kg.5_#_1710_#_TRINITY_DN5095_c0_g1_i2	NA	NA	NA	0.025191	0	0.032088	0	0	0.040158
AT5G02940.2	0.083843	0.157426	0.152392	0.058591	0.071595	0.110511	1.06782	0.064502	0.058553
AT5G62020.1	5.31268	4.7839	4.90845	5.34719	4.31123	5.02798	3.29321	4.08735	3.80236
AT5G02930.1	0.025033	0.057317	0.037875	0.010903	0.013356	0.027776	0.042944	0.011814	0.034762
AT5G08010.1	3.70299	3.00645	3.00828	3.53071	3.37461	3.2204	2.67831	2.91886	3.97472
AT5G02910.3	0.777215	1.47363	0.788048	0.432137	1.42277	0.777934	0.665933	1.19414	0.726958
jgi|MoeNVP64_1|294063|estExt_Genewise1.C_8_t20182	NA	NA	NA	0.114425	0.017521	0.054658	0.028168	0.030996	0.060804
AT5G02910.1	3.17933	2.59968	3.38571	3.69765	2.89672	3.80685	3.04803	3.14658	3.54584
AT5G02890.1	5.34439	3.89613	4.16477	4.03258	3.5666	3.37161	2.82098	3.69466	4.33537
AT5G02880.2	4.29099	2.7618	3.47391	3.51543	2.99391	3.36671	3.95875	3.38398	4.4428
AT5G02870.1	250.769	264.598	235.388	237.547	252.185	237.911	266.598	261.585	257.53
AT5G02850.1	6.49141	6.68032	7.51355	6.54991	6.85155	6.84342	6.98105	7.20345	8.22556
AT5G02840.4	0	4.6992	0	0	2.7826	0	0	3.76385	1.94787
AT5G02830.1	2.56035	2.57539	2.51911	2.69056	2.69176	2.65945	2.6008	2.5591	2.7197
AT5G02820.1	12.6925	13.3991	12.3069	12.0345	12.9742	13.4914	13.0545	13.4508	13.2189
jgi|MoeNVP64_1|337259|fgenesh1_kg.4_#_1614_#_TRINITY_DN9033_c0_g1_i1	NA	NA	NA	0	0	0	0	0	0
